step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
920.0,92,1092.0,5.839572192513369,2.1897247023748685,92,18752.0,0.09075426478195042,92,18752.0
925.0,96,1090.0,5.7368421052631575,2.2016408660642157,94,18958.0,0.08466626839783153,94,18958.0
930.0,102,1191.0,6.335106382978723,1.887480120539449,100,19202.0,0.07150148738369377,100,19202.0
935.0,111,1348.0,7.094736842105263,1.9718978132198894,109,19419.0,0.06674665332608519,109,19419.0
940.0,111,1535.0,7.71356783919598,2.450403697930512,109,19670.0,0.08403072975920411,109,19670.0
945.0,111,1652.0,8.343434343434344,2.5443607227018163,111,20210.0,0.0979493976347632,111,20210.0
950.0,106,1549.0,7.903061224489796,2.392178670331037,106,20094.0,0.09685528145936423,106,20094.0
955.0,99,1232.0,6.416666666666667,2.4499093743193723,97,20456.0,0.1047687589418437,97,20456.0
960.0,92,1195.0,6.3563829787234045,2.1975371264644306,90,20817.0,0.09173414871526674,90,20817.0
965.0,99,1418.0,7.706521739130435,2.0994369129024637,99,21287.0,0.09844251384989317,99,21287.0
970.0,109,1610.0,8.75,1.8253750942800828,109,20805.0,0.07814604071812167,109,20805.0
975.0,110,1615.0,8.5,1.8519018151600914,108,20685.0,0.06946225467329921,108,20685.0
980.0,114,1717.0,8.805128205128206,2.267381036817678,112,20835.0,0.08671059037326516,112,20835.0
985.0,116,1766.0,9.010204081632653,2.2728706789250266,114,21226.0,0.08960476543672191,114,21226.0
990.0,109,1892.0,9.604060913705585,2.2833136149885576,109,21715.0,0.08601860762323447,109,21715.0
995.0,103,1716.0,8.666666666666666,2.1830083538134955,103,21570.0,0.08103906152671747,103,21570.0
1000.0,105,1361.0,6.97948717948718,2.019317398065409,103,21942.0,0.08021818595987386,103,21942.0
1005.0,101,1294.0,6.774869109947644,1.9709350077838235,99,22338.0,0.07694986838971697,99,22338.0
1010.0,102,1370.0,7.135416666666667,1.8698229304217804,102,22829.0,0.07029571238629025,102,22829.0
1015.0,101,1317.0,6.895287958115183,2.1439451852038354,101,22254.0,0.09195000723439825,101,22254.0
1020.0,99,1270.0,6.649214659685864,2.4688022442663216,98,21122.0,0.10286460476445891,98,21122.0
1025.0,102,1368.0,7.0880829015544045,2.470727809342399,100,21221.0,0.09172116105336658,100,21221.0
1030.0,108,1486.0,7.62051282051282,2.556457531378419,106,21436.0,0.09525836526630138,106,21436.0
1035.0,111,1664.0,8.446700507614214,2.787451954919658,109,21735.0,0.0939793537624944,109,21735.0
1040.0,113,1793.0,9.194871794871794,2.557459639624948,113,22230.0,0.08897493749465042,113,22230.0
1045.0,107,1670.0,8.47715736040609,2.477713838390255,107,22071.0,0.08605365630505725,107,22071.0
1050.0,94,1298.0,6.867724867724868,2.3835772612546084,92,22412.0,0.10657890497159347,92,22412.0
1055.0,84,1107.0,5.9837837837837835,2.5405803936862617,82,22697.0,0.11536025600901852,82,22697.0
1060.0,91,1291.0,7.093406593406593,2.3771796310937603,91,23120.0,0.11844762440387123,91,23120.0
1065.0,99,1386.0,7.491891891891892,2.178199689617356,99,22493.0,0.10115463879113266,99,22493.0
1070.0,105,1347.0,7.052356020942408,2.3796190483260298,103,21751.0,0.09335586130464102,103,21751.0
1075.0,112,1444.0,7.560209424083769,2.2741142405380654,110,21904.0,0.08094928150154178,110,21904.0
1080.0,108,1537.0,8.047120418848168,2.0737011966639907,108,22440.0,0.06895099004947654,108,22440.0
